subj_id,leftright,politicalinterest,politicalparticipation,TIPI_extraversion,TIPI_agreeableness,TIPI_conscientiousness,TIPI_emotionalstability,TIPI_openness,age,female,education,question,net_stats,word_count,giant component,k avg,clustering,density,entropy,disssortativity,k std
1128,5.0,2.0,0.0,4.0,6.5,6.5,4.0,5.5,34.0,1.0,2,V161075_stats,"{'node_count': 12, 'edge_count': 10, 'clustering': 0.0, 'giant component': 0.5833333333333334, 'disssortativity': 0.5573770491803277, 'k avg': 1.6666666666666667, 'k std': 1.1547005383792515, 'entropy': 0.381394455582009, 'density': 0.15151515151515152}",31,0.5833333333333334,1.6666666666666667,0.0,0.15151515151515152,0.381394455582009,0.5573770491803277,1.1547005383792515
1130,0.0,2.0,0.0,3.0,5.5,4.0,2.5,3.0,72.0,1.0,1,V161075_stats,"{'node_count': 9, 'edge_count': 8, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.28735632183908044, 'k avg': 1.7777777777777777, 'k std': 1.092906420717, 'entropy': 0.5605604794261809, 'density': 0.2222222222222222}",19,1.0,1.7777777777777777,0.0,0.2222222222222222,0.5605604794261809,0.28735632183908044,1.092906420717
1131,0.0,2.0,0.0,4.5,6.0,5.0,4.5,5.0,71.0,1.0,2,V161075_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 0.5, 'disssortativity': 0.2857142857142859, 'k avg': 1.6666666666666667, 'k std': 1.2110601416389966, 'entropy': 0.5218811676159854, 'density': 0.3333333333333333}",17,0.5,1.6666666666666667,0.0,0.3333333333333333,0.5218811676159854,0.2857142857142859,1.2110601416389966
1133,4.0,2.0,0.0,5.5,5.5,6.0,3.0,5.0,23.0,0.0,3,V161075_stats,"{'node_count': 15, 'edge_count': 15, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.12777777777777705, 'k avg': 2.0, 'k std': 0.9258200997725514, 'entropy': 0.48546742789254144, 'density': 0.14285714285714285}",24,1.0,2.0,0.0,0.14285714285714285,0.48546742789254144,0.12777777777777705,0.9258200997725514
1134,3.0,2.0,0.5,5.0,6.0,6.5,3.5,6.0,53.0,0.0,3,V161075_stats,"{'node_count': 28, 'edge_count': 26, 'clustering': 0.0, 'giant component': 0.5, 'disssortativity': 0.15189873417721575, 'k avg': 1.8571428571428572, 'k std': 1.0788981249502494, 'entropy': 0.4340777487714754, 'density': 0.06878306878306878}",76,0.5,1.8571428571428572,0.0,0.06878306878306878,0.4340777487714754,0.15189873417721575,1.0788981249502494
1138,4.0,,0.0,,,,,,46.0,0.0,1,V161075_stats,"{'node_count': 25, 'edge_count': 26, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.1008650107134354, 'k avg': 2.08, 'k std': 1.891207727000571, 'entropy': 0.41055956268732474, 'density': 0.08666666666666667}",46,1.0,2.08,0.0,0.08666666666666667,0.41055956268732474,0.1008650107134354,1.891207727000571
1140,6.0,2.0,0.0,2.5,6.5,5.5,1.0,6.5,24.0,1.0,2,V161075_stats,"{'node_count': 15, 'edge_count': 12, 'clustering': 0.0, 'giant component': 0.26666666666666666, 'disssortativity': -0.16666666666666619, 'k avg': 1.6, 'k std': 0.8280786712108251, 'entropy': 0.46466683808400144, 'density': 0.11428571428571428}",29,0.26666666666666666,1.6,0.0,0.11428571428571428,0.46466683808400144,-0.16666666666666619,0.8280786712108251
1142,6.0,0.0,0.0,4.5,5.0,5.0,3.5,4.5,56.0,1.0,1,V161075_stats,"{'node_count': 9, 'edge_count': 8, 'clustering': 0.0, 'giant component': 0.8888888888888888, 'disssortativity': -0.14285714285714274, 'k avg': 1.7777777777777777, 'k std': 1.092906420717, 'entropy': 0.6394563563205155, 'density': 0.2222222222222222}",21,0.8888888888888888,1.7777777777777777,0.0,0.2222222222222222,0.6394563563205155,-0.14285714285714274,1.092906420717
1143,5.0,2.0,0.0,3.0,6.0,6.5,2.0,4.5,38.0,0.0,2,V161075_stats,"{'node_count': 8, 'edge_count': 4, 'clustering': 0.0, 'giant component': 0.25, 'disssortativity': -0.0, 'k avg': 1.0, 'k std': 0.7559289460184544, 'entropy': 0.5368246146752204, 'density': 0.14285714285714285}",25,0.25,1.0,0.0,0.14285714285714285,0.5368246146752204,-0.0,0.7559289460184544
1154,3.0,3.0,0.5,2.5,6.5,6.5,1.5,6.5,68.0,0.0,2,V161075_stats,"{'node_count': 10, 'edge_count': 9, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4318181818181821, 'k avg': 1.8, 'k std': 0.7888106377466155, 'entropy': 0.49036821066210917, 'density': 0.2}",31,1.0,1.8,0.0,0.2,0.49036821066210917,0.4318181818181821,0.7888106377466155
1155,4.0,2.0,0.0,4.0,6.5,6.5,1.5,4.5,71.0,0.0,1,V161075_stats,"{'node_count': 15, 'edge_count': 14, 'clustering': 0.0, 'giant component': 0.3333333333333333, 'disssortativity': 0.19541984732824386, 'k avg': 1.8666666666666667, 'k std': 1.0600988273786192, 'entropy': 0.4257679641453883, 'density': 0.13333333333333333}",48,0.3333333333333333,1.8666666666666667,0.0,0.13333333333333333,0.4257679641453883,0.19541984732824386,1.0600988273786192
1156,4.0,0.0,0.0,5.0,5.0,5.0,3.5,5.0,67.0,1.0,1,V161075_stats,"{'node_count': 13, 'edge_count': 14, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.27683168316831647, 'k avg': 2.1538461538461537, 'k std': 1.7246329970051526, 'entropy': 0.5253913170887538, 'density': 0.1794871794871795}",43,1.0,2.1538461538461537,0.0,0.1794871794871795,0.5253913170887538,0.27683168316831647,1.7246329970051526
1161,,2.0,0.0,4.0,6.0,5.0,3.5,6.0,70.0,0.0,2,V161075_stats,"{'node_count': 6, 'edge_count': 3, 'clustering': 0.0, 'giant component': 0.5, 'disssortativity': 0.4999999999999998, 'k avg': 1.0, 'k std': 0.6324555320336759, 'entropy': 0.5218811676159854, 'density': 0.2}",19,0.5,1.0,0.0,0.2,0.5218811676159854,0.4999999999999998,0.6324555320336759
1162,5.0,3.0,0.0,4.5,5.0,5.5,3.5,5.5,68.0,0.0,3,V161075_stats,"{'node_count': 7, 'edge_count': 6, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.7142857142857147, 'k avg': 1.7142857142857142, 'k std': 1.1126972805283735, 'entropy': 0.528268450675938, 'density': 0.2857142857142857}",9,1.0,1.7142857142857142,0.0,0.2857142857142857,0.528268450675938,0.7142857142857147,1.1126972805283735
1165,5.0,1.0,0.0,5.5,4.0,5.5,4.0,4.0,25.0,0.0,2,V161075_stats,"{'node_count': 16, 'edge_count': 15, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.052631578947368286, 'k avg': 1.875, 'k std': 0.806225774829855, 'entropy': 0.3964903861698201, 'density': 0.125}",44,1.0,1.875,0.0,0.125,0.3964903861698201,0.052631578947368286,0.806225774829855
1173,4.0,2.0,0.0,4.0,7.0,7.0,2.0,4.5,76.0,1.0,2,V161075_stats,"{'node_count': 13, 'edge_count': 10, 'clustering': 0.0, 'giant component': 0.7692307692307693, 'disssortativity': -0.1666666666666654, 'k avg': 1.5384615384615385, 'k std': 0.8770580193070292, 'entropy': 0.5009299492439266, 'density': 0.1282051282051282}",39,0.7692307692307693,1.5384615384615385,0.0,0.1282051282051282,0.5009299492439266,-0.1666666666666654,0.8770580193070292
1176,6.0,3.0,0.0,6.5,6.0,6.5,1.5,5.5,61.0,1.0,2,V161075_stats,"{'node_count': 20, 'edge_count': 18, 'clustering': 0.0, 'giant component': 0.75, 'disssortativity': 0.3846153846153841, 'k avg': 1.8, 'k std': 0.6958523739384593, 'entropy': 0.35345533828360187, 'density': 0.09473684210526316}",44,0.75,1.8,0.0,0.09473684210526316,0.35345533828360187,0.3846153846153841,0.6958523739384593
1178,4.0,,0.0,,,,,,41.0,0.0,1,V161075_stats,"{'node_count': 8, 'edge_count': 7, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.8666666666666663, 'k avg': 1.75, 'k std': 1.164964745021435, 'entropy': 0.554287498166492, 'density': 0.25}",10,1.0,1.75,0.0,0.25,0.554287498166492,0.8666666666666663,1.164964745021435
2008,6.0,2.0,0.0,4.5,4.5,5.5,3.0,4.5,60.0,1.0,1,V161075_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.5, 'k std': 1.0, 'entropy': 0.4393743703526205, 'density': 0.5}",4,1.0,1.5,0.0,0.5,0.4393743703526205,1.0,1.0
2016,4.0,2.0,0.0,5.5,3.5,4.5,5.5,4.5,59.0,0.0,2,V161075_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.3333333333333333, 'k avg': 1.6, 'k std': 0.5477225575051661, 'entropy': 0.45176138477252686, 'density': 0.4}",11,1.0,1.6,0.0,0.4,0.45176138477252686,0.3333333333333333,0.5477225575051661
2025,0.0,2.0,0.0,5.5,3.5,7.0,2.5,5.0,52.0,1.0,1,V161075_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",6,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
2028,4.0,3.0,0.5,2.5,5.0,7.0,4.0,3.5,69.0,0.0,2,V161075_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666673, 'k avg': 1.6666666666666667, 'k std': 0.816496580927726, 'entropy': 0.6084084955066061, 'density': 0.3333333333333333}",11,1.0,1.6666666666666667,0.0,0.3333333333333333,0.6084084955066061,0.6666666666666673,0.816496580927726
2033,3.0,,0.0,,,,,,46.0,1.0,3,V161075_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",6,1.0,1.5,0.0,0.5,0.5415829135606792,0.4999999999999988,0.5773502691896257
2034,5.0,2.0,0.0,2.5,6.5,6.5,2.5,5.5,73.0,1.0,1,V161075_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",6,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
2035,6.0,3.0,0.0,4.0,6.5,7.0,1.0,5.5,70.0,0.0,2,V161075_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666673, 'k avg': 1.6666666666666667, 'k std': 0.816496580927726, 'entropy': 0.6084084955066061, 'density': 0.3333333333333333}",7,1.0,1.6666666666666667,0.0,0.3333333333333333,0.6084084955066061,0.6666666666666673,0.816496580927726
2042,5.0,2.0,0.0,5.0,1.5,5.5,1.5,4.0,38.0,0.0,3,V161075_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666666, 'k avg': 1.6, 'k std': 0.8944271909999159, 'entropy': 0.6378723516343402, 'density': 0.4}",5,1.0,1.6,0.0,0.4,0.6378723516343402,0.6666666666666666,0.8944271909999159
2048,5.0,2.0,0.0,4.5,5.0,6.5,4.0,6.0,46.0,0.0,2,V161075_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",7,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
2054,5.0,0.0,0.0,2.5,6.5,7.0,1.5,4.5,,0.0,3,V161075_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",7,1.0,1.5,0.0,0.5,0.5415829135606792,0.4999999999999988,0.5773502691896257
2060,0.0,2.0,0.0,6.5,7.0,6.5,1.0,6.0,74.0,1.0,2,V161075_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.6, 'k std': 1.3416407864998738, 'entropy': 0.3358968393604847, 'density': 0.4}",9,1.0,1.6,0.0,0.4,0.3358968393604847,1.0,1.3416407864998738
2061,3.0,3.0,0.0,4.5,5.0,7.0,3.5,6.5,77.0,1.0,2,V161075_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",8,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
2062,1.0,3.0,0.0,2.5,5.5,6.5,1.5,6.0,22.0,1.0,3,V161075_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",5,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
2064,5.0,2.0,0.0,6.0,3.5,6.0,5.0,5.0,34.0,1.0,3,V161075_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.250000000000004, 'k avg': 1.6666666666666667, 'k std': 0.5163977794943223, 'entropy': 0.38289400293653997, 'density': 0.3333333333333333}",10,1.0,1.6666666666666667,0.0,0.3333333333333333,0.38289400293653997,0.250000000000004,0.5163977794943223
2068,6.0,1.0,0.0,6.0,5.0,5.5,2.0,4.0,33.0,0.0,3,V161075_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.7391304347826096, 'k avg': 1.6666666666666667, 'k std': 1.2110601416389966, 'entropy': 0.5218811676159854, 'density': 0.3333333333333333}",6,1.0,1.6666666666666667,0.0,0.3333333333333333,0.5218811676159854,0.7391304347826096,1.2110601416389966
2074,5.0,2.0,0.0,4.5,4.0,6.5,4.5,7.0,40.0,1.0,3,V161075_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",4,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
2077,5.0,2.0,0.0,5.0,5.5,6.5,3.0,6.0,79.0,0.0,3,V161075_stats,"{'node_count': 4, 'edge_count': 2, 'clustering': 0.0, 'giant component': 0.75, 'disssortativity': 1.0, 'k avg': 1.0, 'k std': 0.816496580927726, 'entropy': 0.8123743703410189, 'density': 0.3333333333333333}",6,0.75,1.0,0.0,0.3333333333333333,0.8123743703410189,1.0,0.816496580927726
2078,5.0,1.0,0.0,2.5,4.0,6.5,4.5,2.5,46.0,0.0,2,V161075_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",8,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
2079,3.0,2.0,0.0,6.0,6.0,6.0,2.5,6.5,63.0,0.0,1,V161075_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",7,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
2084,6.0,2.0,0.0,4.0,4.0,5.5,2.0,3.5,44.0,0.0,2,V161075_stats,"{'node_count': 6, 'edge_count': 4, 'clustering': 0.0, 'giant component': 0.8333333333333334, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 1.3662601021279464, 'entropy': 0.5218811676159854, 'density': 0.26666666666666666}",10,0.8333333333333334,1.3333333333333333,0.0,0.26666666666666666,0.5218811676159854,1.0,1.3662601021279464
2085,4.0,3.0,0.5,1.0,5.0,4.5,6.0,5.0,82.0,1.0,1,V161075_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",4,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
2092,5.0,,0.0,,,,,,47.0,0.0,2,V161075_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",7,1.0,1.5,0.0,0.5,0.5415829135606792,0.4999999999999988,0.5773502691896257
2095,6.0,2.0,0.5,5.0,4.5,5.0,3.5,5.0,38.0,1.0,3,V161075_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",5,1.0,1.5,0.0,0.5,0.5415829135606792,0.4999999999999988,0.5773502691896257
2113,6.0,2.0,0.0,5.5,4.0,5.5,3.0,7.0,28.0,1.0,2,V161075_stats,"{'node_count': 6, 'edge_count': 4, 'clustering': 0.0, 'giant component': 0.3333333333333333, 'disssortativity': -0.0, 'k avg': 1.3333333333333333, 'k std': 0.5163977794943223, 'entropy': 0.38289400293653997, 'density': 0.26666666666666666}",11,0.3333333333333333,1.3333333333333333,0.0,0.26666666666666666,0.38289400293653997,-0.0,0.5163977794943223
2117,4.0,3.0,0.5,5.0,4.5,6.0,1.0,6.0,49.0,0.0,3,V161075_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",3,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
2121,6.0,2.0,0.5,6.5,6.5,6.0,2.0,6.0,58.0,1.0,3,V161075_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.3333333333333341, 'k avg': 1.6666666666666667, 'k std': 0.816496580927726, 'entropy': 0.6084084955066061, 'density': 0.3333333333333333}",11,1.0,1.6666666666666667,0.0,0.3333333333333333,0.6084084955066061,0.3333333333333341,0.816496580927726
2127,3.0,,0.0,,,,,,64.0,0.0,3,V161075_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",3,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
2128,6.0,2.0,0.0,4.5,3.5,4.0,5.5,5.5,41.0,1.0,3,V161075_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.6, 'k std': 1.3416407864998738, 'entropy': 0.3358968393604847, 'density': 0.4}",4,1.0,1.6,0.0,0.4,0.3358968393604847,1.0,1.3416407864998738
2130,6.0,2.0,0.0,5.5,3.5,4.5,6.0,4.0,34.0,0.0,1,V161075_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.5, 'k std': 1.0, 'entropy': 0.4393743703526205, 'density': 0.5}",6,1.0,1.5,0.0,0.5,0.4393743703526205,1.0,1.0
2138,3.0,,0.0,,,,,,59.0,1.0,2,V161075_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",6,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
2142,2.0,1.0,0.5,5.5,5.5,5.5,3.0,6.0,38.0,0.0,3,V161075_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",4,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
2146,6.0,3.0,0.0,4.5,6.5,7.0,1.5,4.0,34.0,1.0,3,V161075_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",6,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
2154,6.0,,0.0,,,,,,61.0,1.0,2,V161075_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",9,1.0,1.5,0.0,0.5,0.5415829135606792,0.4999999999999988,0.5773502691896257
2158,3.0,3.0,0.5,5.5,5.5,7.0,3.0,5.5,67.0,1.0,3,V161075_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",11,1.0,1.5,0.0,0.5,0.5415829135606792,0.4999999999999988,0.5773502691896257
2159,6.0,2.0,0.0,2.0,4.5,5.0,3.5,5.0,28.0,0.0,3,V161075_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",5,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
2160,6.0,3.0,0.5,5.0,4.5,7.0,4.5,5.5,32.0,0.0,3,V161075_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",5,1.0,1.3333333333333333,0.0,0.6666666666666666,0.6293370420768268,1.0,0.5773502691896257
2169,6.0,3.0,0.5,4.5,4.5,5.0,3.0,4.0,64.0,0.0,2,V161075_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.7391304347826096, 'k avg': 1.6666666666666667, 'k std': 1.2110601416389966, 'entropy': 0.5218811676159854, 'density': 0.3333333333333333}",8,1.0,1.6666666666666667,0.0,0.3333333333333333,0.5218811676159854,0.7391304347826096,1.2110601416389966
2178,1.0,,0.0,,,,,,89.0,0.0,3,V161075_stats,"{'node_count': 5, 'edge_count': 3, 'clustering': 0.0, 'giant component': 0.4, 'disssortativity': 0.4999999999999998, 'k avg': 1.2, 'k std': 0.4472135954999579, 'entropy': 0.3358968393604847, 'density': 0.3}",5,0.4,1.2,0.0,0.3,0.3358968393604847,0.4999999999999998,0.4472135954999579
